applicationNumber,sendNumber,attachmentfileContent_raw,citations,kr_citations,has_29_1,domain
1020100128270,952012037237146,첨부1 공개특허공보 제10-2007-0071242호(2007.07.04.: 인용발명 1) 1부.첨부2 일본 공개특허공보 특개2009-301892호(2009.12.24.: 인용발명 2) 1부. 끝.,"[{'인용발명번호': '1', '식별자': '공개특허공보 제10-2007-0071242호', '날짜': '2007.07.04.', '국내': True}, {'인용발명번호': '2', '식별자': '일본 공개특허공보 특개2009-301892호', '날짜': '2009.12.24.', '국내': False}]","[{'인용발명번호': '1', '식별자': '공개특허공보 제10-2007-0071242호', '날짜': '2007.07.04.', '국내': True}]",False,
1020100112856,952012020469437,첨부1 공개특허공보 제10-2005-0020357호(2005.03.04.: 인용발명 1) 1부.첨부2 공개특허공보 제10-2007-0102768호(2007.10.22.: 인용발명 2) 1부. 끝.,"[{'인용발명번호': '1', '식별자': '공개특허공보 제10-2005-0020357호', '날짜': '2005.03.04.', '국내': True}, {'인용발명번호': '2', '식별자': '공개특허공보 제10-2007-0102768호', '날짜': '2007.10.22.', '국내': True}]","[{'인용발명번호': '1', '식별자': '공개특허공보 제10-2005-0020357호', '날짜': '2005.03.04.', '국내': True}, {'인용발명번호': '2', '식별자': '공개특허공보 제10-2007-0102768호', '날짜': '2007.10.22.', '국내': True}]",False,
1020100090920,952012018296645,첨부1 일본 공개특허공보 특개2002-231201호(2002.08.16.: 인용발명 1) 1부.첨부2 공개특허공보 제10-2007-0097153호(2007.10.04.: 인용발명 2) 1부. 끝.,"[{'인용발명번호': '1', '식별자': '일본 공개특허공보 특개2002-231201호', '날짜': '2002.08.16.', '국내': False}, {'인용발명번호': '2', '식별자': '공개특허공보 제10-2007-0097153호', '날짜': '2007.10.04.', '국내': True}]","[{'인용발명번호': '2', '식별자': '공개특허공보 제10-2007-0097153호', '날짜': '2007.10.04.', '국내': True}]",False,
1020100088021,952012018297747,첨부1 일본 공개특허공보 특개2009-252395호(2009.10.29.: 인용발명 1) 1부.첨부2 공개특허공보 제10-2001-0017098호(2001.03.05.: 인용발명 2) 1부. 끝.,"[{'인용발명번호': '1', '식별자': '일본 공개특허공보 특개2009-252395호', '날짜': '2009.10.29.', '국내': False}, {'인용발명번호': '2', '식별자': '공개특허공보 제10-2001-0017098호', '날짜': '2001.03.05.', '국내': True}]","[{'인용발명번호': '2', '식별자': '공개특허공보 제10-2001-0017098호', '날짜': '2001.03.05.', '국내': True}]",False,
1020130148929,952015064382612,첨부1 일본 공개특허공보 특개2006-252802호(2006.09.21.: 인용발명 1) 1부.첨부2 공개특허공보 제10-2010-0093986호(2010.08.26.: 인용발명 2) 1부. 끝.,"[{'인용발명번호': '1', '식별자': '일본 공개특허공보 특개2006-252802호', '날짜': '2006.09.21.', '국내': False}, {'인용발명번호': '2', '식별자': '공개특허공보 제10-2010-0093986호', '날짜': '2010.08.26.', '국내': True}]","[{'인용발명번호': '2', '식별자': '공개특허공보 제10-2010-0093986호', '날짜': '2010.08.26.', '국내': True}]",False,
1020210083295,952023061897305,첨부1  공개특허공보 제10-2017-0048815호(2017.05.10.) 1부.<BR>첨부2  공개특허공보 제10-2021-0048772호(2021.05.04.) 1부.  끝.,"[{'인용발명번호': '', '식별자': '공개특허공보 제10-2017-0048815호', '날짜': '2017.05.10.', '국내': True}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2021-0048772호', '날짜': '2021.05.04.', '국내': True}]","[{'인용발명번호': '', '식별자': '공개특허공보 제10-2017-0048815호', '날짜': '2017.05.10.', '국내': True}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2021-0048772호', '날짜': '2021.05.04.', '국내': True}]",False,드론
1020187021574,952020048368478,첨부1 미국 특허출원공개공보 US2005/0271221호(2005.12.08.) 1부.<BR>첨부2 공개특허공보 제10-2001-0083059호(2001.08.31.) 1부.<BR>첨부3 공개특허공보 제10-2013-0086192호(2013.07.31.) 1부. 끝.,"[{'인용발명번호': '', '식별자': '미국 특허출원공개공보 US2005/0271221호', '날짜': '2005.12.08.', '국내': False}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2001-0083059호', '날짜': '2001.08.31.', '국내': True}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2013-0086192호', '날짜': '2013.07.31.', '국내': True}]","[{'인용발명번호': '', '식별자': '공개특허공보 제10-2001-0083059호', '날짜': '2001.08.31.', '국내': True}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2013-0086192호', '날짜': '2013.07.31.', '국내': True}]",False,드론
1020240173316,952025045060312,"첨부1  최순현, et al. 딥 러닝 기법을 이용한 무인기 표적 분류 방법 연구. 한국군사과학기술학회지. 2024.04.<BR>첨부2  공개특허공보 제10-2024-0148097호(2024.10.11.) 1부.<BR>첨부3  공개특허공보 제10-2024-0115618호(2024.07.26.) 1부.  끝.","[{'인용발명번호': '', '식별자': '공개특허공보 제10-2024-0148097호', '날짜': '2024.10.11.', '국내': True}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2024-0115618호', '날짜': '2024.07.26.', '국내': True}]","[{'인용발명번호': '', '식별자': '공개특허공보 제10-2024-0148097호', '날짜': '2024.10.11.', '국내': True}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2024-0115618호', '날짜': '2024.07.26.', '국내': True}]",False,드론
1020240173316,952026075017172,"첨부1  최순현, et al. 딥 러닝 기법을 이용한 무인기 표적 분류 방법 연구. 한국군사과학기술학회지. 2024.04.<BR>첨부2  공개특허공보 제10-2024-0115618호(2024.07.26.) 1부.<BR>첨부3  미국 특허출원공개공보 US2022/0180209호(2022.06.09.) 1부.<BR>첨부4  공개특허공보 제10-2024-0148097호(2024.10.11.) 1부.  끝.","[{'인용발명번호': '', '식별자': '공개특허공보 제10-2024-0115618호', '날짜': '2024.07.26.', '국내': True}, {'인용발명번호': '', '식별자': '미국 특허출원공개공보 US2022/0180209호', '날짜': '2022.06.09.', '국내': False}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2024-0148097호', '날짜': '2024.10.11.', '국내': True}]","[{'인용발명번호': '', '식별자': '공개특허공보 제10-2024-0115618호', '날짜': '2024.07.26.', '국내': True}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2024-0148097호', '날짜': '2024.10.11.', '국내': True}]",False,드론
1020210184638,952024091276412,첨부1  공개특허공보 제10-2019-0110189호(2019.09.30.) 1부.<BR>첨부2  공개특허공보 제10-2018-0066713호(2018.06.19.) 1부.<BR>첨부3  공개특허공보 제10-2020-0060580호(2020.06.01.) 1부.  끝.,"[{'인용발명번호': '', '식별자': '공개특허공보 제10-2019-0110189호', '날짜': '2019.09.30.', '국내': True}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2018-0066713호', '날짜': '2018.06.19.', '국내': True}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2020-0060580호', '날짜': '2020.06.01.', '국내': True}]","[{'인용발명번호': '', '식별자': '공개특허공보 제10-2019-0110189호', '날짜': '2019.09.30.', '국내': True}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2018-0066713호', '날짜': '2018.06.19.', '국내': True}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2020-0060580호', '날짜': '2020.06.01.', '국내': True}]",False,드론
1020230072556,952023054434584,첨부1  공개특허공보 제10-2017-0048815호(2017.05.10.) 1부.  끝.,"[{'인용발명번호': '', '식별자': '공개특허공보 제10-2017-0048815호', '날짜': '2017.05.10.', '국내': True}]","[{'인용발명번호': '', '식별자': '공개특허공보 제10-2017-0048815호', '날짜': '2017.05.10.', '국내': True}]",False,드론
1020230072556,952023110593998,첨부1  공개특허공보 제10-2019-0020441호(2019.03.04.) 1부.<BR>첨부2  공개특허공보 제10-2017-0048815호(2017.05.10.) 1부.  끝.,"[{'인용발명번호': '', '식별자': '공개특허공보 제10-2019-0020441호', '날짜': '2019.03.04.', '국내': True}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2017-0048815호', '날짜': '2017.05.10.', '국내': True}]","[{'인용발명번호': '', '식별자': '공개특허공보 제10-2019-0020441호', '날짜': '2019.03.04.', '국내': True}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2017-0048815호', '날짜': '2017.05.10.', '국내': True}]",False,드론
1020220071614,952023068212886,첨부1  공개특허공보 제10-2019-0095610호(2019.08.16.) 1부.<BR>첨부2  공개특허공보 제10-2016-0116132호(2016.10.07.) 1부.  끝.,"[{'인용발명번호': '', '식별자': '공개특허공보 제10-2019-0095610호', '날짜': '2019.08.16.', '국내': True}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2016-0116132호', '날짜': '2016.10.07.', '국내': True}]","[{'인용발명번호': '', '식별자': '공개특허공보 제10-2019-0095610호', '날짜': '2019.08.16.', '국내': True}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2016-0116132호', '날짜': '2016.10.07.', '국내': True}]",False,드론
1020180015625,952018054346715,첨부1 등록특허공보 제10-1801776호(2017.11.27.) 1부.<BR>첨부2 공개특허공보 제10-2017-0082259호(2017.07.14.) 1부. 끝.,"[{'인용발명번호': '', '식별자': '등록특허공보 제10-1801776호', '날짜': '2017.11.27.', '국내': True}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2017-0082259호', '날짜': '2017.07.14.', '국내': True}]","[{'인용발명번호': '', '식별자': '등록특허공보 제10-1801776호', '날짜': '2017.11.27.', '국내': True}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2017-0082259호', '날짜': '2017.07.14.', '국내': True}]",False,드론
1020180015625,952019031004307,첨부1 등록특허공보 제10-1801776호(2017.11.27.) 1부.<BR>첨부2 공개특허공보 제10-2018-0005341호(2018.01.16.) 1부.<BR>첨부3 공개특허공보 제10-2017-0082259호(2017.07.14.) 1부. 끝.,"[{'인용발명번호': '', '식별자': '등록특허공보 제10-1801776호', '날짜': '2017.11.27.', '국내': True}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2018-0005341호', '날짜': '2018.01.16.', '국내': True}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2017-0082259호', '날짜': '2017.07.14.', '국내': True}]","[{'인용발명번호': '', '식별자': '등록특허공보 제10-1801776호', '날짜': '2017.11.27.', '국내': True}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2018-0005341호', '날짜': '2018.01.16.', '국내': True}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2017-0082259호', '날짜': '2017.07.14.', '국내': True}]",False,드론
1020230004809,952023015656385,첨부1  공개특허공보 제10-2022-0016741호(2022.02.10.) 1부.<BR>첨부2  공개특허공보 제10-2021-0074961호(2021.06.22.) 1부.<BR>첨부3  등록특허공보 제10-1700396호(2017.01.31.) 1부.  끝.,"[{'인용발명번호': '', '식별자': '공개특허공보 제10-2022-0016741호', '날짜': '2022.02.10.', '국내': True}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2021-0074961호', '날짜': '2021.06.22.', '국내': True}, {'인용발명번호': '', '식별자': '등록특허공보 제10-1700396호', '날짜': '2017.01.31.', '국내': True}]","[{'인용발명번호': '', '식별자': '공개특허공보 제10-2022-0016741호', '날짜': '2022.02.10.', '국내': True}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2021-0074961호', '날짜': '2021.06.22.', '국내': True}, {'인용발명번호': '', '식별자': '등록특허공보 제10-1700396호', '날짜': '2017.01.31.', '국내': True}]",False,드론
1020250109322,952025082377257,첨부1 공개특허공보 제10-2014-0091843호(2014.07.23.) 1부.<BR>첨부2 공개특허공보 제10-2019-0051704호(2019.05.15.) 1부.<BR>첨부3 등록특허공보 제10-2194734호(2020.12.23.) 1부.<BR>첨부4 공개특허공보 제10-2023-0151802호(2023.11.02.) 1부.<BR>첨부5 일본 공개특허공보 특개평07-158685호(1995.06.20.) 1부.  끝.,"[{'인용발명번호': '', '식별자': '공개특허공보 제10-2014-0091843호', '날짜': '2014.07.23.', '국내': True}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2019-0051704호', '날짜': '2019.05.15.', '국내': True}, {'인용발명번호': '', '식별자': '등록특허공보 제10-2194734호', '날짜': '2020.12.23.', '국내': True}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2023-0151802호', '날짜': '2023.11.02.', '국내': True}, {'인용발명번호': '', '식별자': '일본 공개특허공보 특개평07-158685호', '날짜': '1995.06.20.', '국내': False}]","[{'인용발명번호': '', '식별자': '공개특허공보 제10-2014-0091843호', '날짜': '2014.07.23.', '국내': True}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2019-0051704호', '날짜': '2019.05.15.', '국내': True}, {'인용발명번호': '', '식별자': '등록특허공보 제10-2194734호', '날짜': '2020.12.23.', '국내': True}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2023-0151802호', '날짜': '2023.11.02.', '국내': True}]",False,드론
1020210094305,952025080080784,첨부1  등록특허공보 제10-1543542호(2015.08.10.) 1부.<BR>첨부2  등록특허공보 제10-1708037호(2017.02.27.) 1부.<BR>첨부3  공개특허공보 제10-2020-0132145호(2020.11.25.) 1부.  끝.,"[{'인용발명번호': '', '식별자': '등록특허공보 제10-1543542호', '날짜': '2015.08.10.', '국내': True}, {'인용발명번호': '', '식별자': '등록특허공보 제10-1708037호', '날짜': '2017.02.27.', '국내': True}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2020-0132145호', '날짜': '2020.11.25.', '국내': True}]","[{'인용발명번호': '', '식별자': '등록특허공보 제10-1543542호', '날짜': '2015.08.10.', '국내': True}, {'인용발명번호': '', '식별자': '등록특허공보 제10-1708037호', '날짜': '2017.02.27.', '국내': True}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2020-0132145호', '날짜': '2020.11.25.', '국내': True}]",False,드론
1020230127147,952025083158211,첨부1  미국 특허출원공개공보 US2021/0339887호(2021.11.04.) 1부.<BR>첨부2  공개특허공보 제10-2023-0132228호(2023.09.15.) 1부.<BR>첨부3  공개특허공보 제10-2017-0132619호(2017.12.04.) 1부.  끝.,"[{'인용발명번호': '', '식별자': '미국 특허출원공개공보 US2021/0339887호', '날짜': '2021.11.04.', '국내': False}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2023-0132228호', '날짜': '2023.09.15.', '국내': True}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2017-0132619호', '날짜': '2017.12.04.', '국내': True}]","[{'인용발명번호': '', '식별자': '공개특허공보 제10-2023-0132228호', '날짜': '2023.09.15.', '국내': True}, {'인용발명번호': '', '식별자': '공개특허공보 제10-2017-0132619호', '날짜': '2017.12.04.', '국내': True}]",False,드론
